genus,species,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,acclim_temp,acclim_time,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,latitude,longitude,elevation_of_collection,location_description,ref,life_stage,phylum,class,order,family,realm_specific,realm_general,notes,genus_species,extractor,original_compilation,n_cat,Reference,DOI,Continent,Realm,Number of species with Tmax,Number of species with Tmin
Gila,robusta,36.6,tmax,0.1,CI,12,critical,initial_loss_equilibium,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Gila_robusta,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Gila,robusta,36.6,tmax,0.1,CI,12,critical,final_loss_equilibrium,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Gila_robusta,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Gila,robusta,37.5,tmax,0.3,CI,12,critical,flaring_opercula,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Gila_robusta,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Gila,robusta,38,tmax,0.3,CI,12,lethal,death,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Gila_robusta,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Meda,fulgida,34.7,tmax,0.5,CI,12,critical,initial_loss_equilibium,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Meda_fulgida,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Meda,fulgida,34.7,tmax,0.5,CI,12,critical,final_loss_equilibrium,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Meda_fulgida,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Meda,fulgida,37,tmax,0.3,CI,12,critical,flaring_opercula,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Meda_fulgida,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Meda,fulgida,37,tmax,0.4,CI,12,lethal,death,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Meda_fulgida,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Meda,fulgida,36.9,tmax,0.7,CI,12,critical,initial_loss_equilibium,0.3,NA,NA,30,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Meda_fulgida,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Meda,fulgida,38.2,tmax,0.5,CI,12,critical,final_loss_equilibrium,0.3,NA,NA,30,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Meda_fulgida,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Meda,fulgida,38.8,tmax,0.4,CI,12,critical,flaring_opercula,0.3,NA,NA,30,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Meda_fulgida,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Meda,fulgida,39.1,tmax,0.3,CI,12,lethal,death,0.3,NA,NA,30,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Meda_fulgida,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Rhinichthys,cobitis,35.3,tmax,0.2,CI,12,critical,initial_loss_equilibium,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Rhinichthys_cobitis,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Rhinichthys,cobitis,35.3,tmax,0.2,CI,12,critical,final_loss_equilibrium,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Rhinichthys_cobitis,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Rhinichthys,cobitis,36.4,tmax,0.1,CI,12,critical,flaring_opercula,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Rhinichthys_cobitis,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Rhinichthys,cobitis,36.5,tmax,0.1,CI,12,lethal,death,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Rhinichthys_cobitis,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Rhinichthys,cobitis,36.1,tmax,0.3,CI,12,critical,initial_loss_equilibium,0.3,NA,NA,30,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Rhinichthys_cobitis,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Rhinichthys,cobitis,36.4,tmax,0.3,CI,12,critical,final_loss_equilibrium,0.3,NA,NA,30,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Rhinichthys_cobitis,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Rhinichthys,cobitis,36.5,tmax,0.4,CI,12,critical,flaring_opercula,0.3,NA,NA,30,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Rhinichthys_cobitis,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Rhinichthys,cobitis,36.8,tmax,0.5,CI,12,lethal,death,0.3,NA,NA,30,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Cyprinidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Rhinichthys_cobitis,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Xyrauchen,texanus,36.7,tmax,0.2,CI,12,critical,initial_loss_equilibium,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Catostomidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Xyrauchen_texanus,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Xyrauchen,texanus,36.7,tmax,0.2,CI,12,critical,final_loss_equilibrium,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Catostomidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Xyrauchen_texanus,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Xyrauchen,texanus,38.5,tmax,0.1,CI,12,critical,flaring_opercula,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Catostomidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Xyrauchen_texanus,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Xyrauchen,texanus,39.1,tmax,0.2,CI,12,lethal,death,0.3,NA,NA,25,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Catostomidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Xyrauchen_texanus,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Xyrauchen,texanus,39.1,tmax,0.3,CI,12,critical,initial_loss_equilibium,0.3,NA,NA,30,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Catostomidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Xyrauchen_texanus,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Xyrauchen,texanus,39.8,tmax,0.2,CI,12,critical,final_loss_equilibrium,0.3,NA,NA,30,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Catostomidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Xyrauchen_texanus,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Xyrauchen,texanus,40.2,tmax,0.2,CI,12,critical,flaring_opercula,0.3,NA,NA,30,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Catostomidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Xyrauchen_texanus,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Xyrauchen,texanus,40.3,tmax,0.1,CI,12,lethal,death,0.3,NA,NA,30,14d,held,Summer/Spring,34.048927,-111.093735,NA,Arizona_Argentina?,Carveth_et_al_2006,adult,Chordata,Actinopteri,Cypriniformes,Catostomidae,creek,freshwater,Specific location where individuals were collected is unclear (some taken from tanks in Argentina?),Xyrauchen_texanus,group,intratherm_team,NA,"Carveth, C. J., Widmer, A. M. & Bonar, S. A. Comparison of upper thermal tolerances of native and nonnative fish species in Arizona. Trans. Am. Fish. Soc. 135, 1433-1440 (2006).",10.1577/T05-025.1,North America,Aquatic,11,NA
Gigartina,teedii,32,tmax,NA,NA,NA,lethal,death,2e-4,NA,2w,15,7m,held,NA,53.41291,-8.24389,NA,Ireland,Guiry_et_al_1987,adult,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,NA,marine,NA,Gigartina_teedii,group,intratherm_team,NA,"Guiry, M., Tripodi, G. & Lüning, K. Biosystematics, genetics and upper temperature tolerance of Gigartina teedii (Rhodophyta) from the Atlantic and Mediterranean. Helgoländer Meeresuntersuchungen 41, 283-295 (1987).",10.1007/BF02366193,"Europe, Asia, North America",Aquatic,3,NA
Gigartina,teedii,32,tmax,NA,NA,NA,lethal,death,2e-4,NA,2w,15,7m,held,NA,52.355518000000004,-1.17432,NA,England,Guiry_et_al_1988,adult,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,NA,marine,NA,Gigartina_teedii,group,intratherm_team,NA,NA,NA,NA,NA,NA,NA
Gigartina,teedii,32,tmax,NA,NA,NA,lethal,death,2e-4,NA,2w,15,7m,held,NA,46.227638,2.213749,NA,France,Guiry_et_al_1989,adult,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,NA,marine,NA,Gigartina_teedii,group,intratherm_team,NA,NA,NA,NA,NA,NA,NA
Gigartina,teedii,32,tmax,NA,NA,NA,lethal,death,2e-4,NA,2w,15,7m,held,NA,41.871941,12.56738,NA,Italy,Guiry_et_al_1990,adult,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,NA,marine,NA,Gigartina_teedii,group,intratherm_team,NA,NA,NA,NA,NA,NA,NA
Gigartina,teedii,32,tmax,NA,NA,NA,lethal,death,2e-4,NA,2w,15,7m,held,NA,39.074207,21.824312,NA,Greece,Guiry_et_al_1991,adult,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,NA,marine,NA,Gigartina_teedii,group,intratherm_team,NA,NA,NA,NA,NA,NA,NA
Anolis,distichus,38.6,tmax,1.44,SD,7,critical,onset_of_spasm,1.5,NA,2w,20,7d,held,Winter,25,-79,NA,Fairchild Tropical Garden in Coral Gables and Coconut Grove,Corn_1971,adult,Chordata,Lepidosauria,Squamata,Iguanidae,NA,terrestrial,NA,Anolis_distichus,group,intratherm_team,NA,"Corn, M. J. Upper thermal limits and thermal preferenda for three sympatric species of Anolis. Journal of Herpetology, 17-21 (1971).",10.2307/1562838,North America,Terrestrial,2,NA
Anolis,distichus,40.56,tmax,1.28,SD,5,critical,onset_of_spasm,1.5,NA,2w,30,7d,held,Winter,25,-79,NA,Fairchild Tropical Garden in Coral Gables and Coconut Grove,Corn_1971,adult,Chordata,Lepidosauria,Squamata,Iguanidae,NA,terrestrial,NA,Anolis_distichus,group,intratherm_team,NA,"Corn, M. J. Upper thermal limits and thermal preferenda for three sympatric species of Anolis. Journal of Herpetology, 17-21 (1971).",10.2307/1562838,North America,Terrestrial,2,NA
Anolis,sagrei,40.48,tmax,1.15,SD,12,critical,onset_of_spasm,1.5,NA,2w,20,7d,held,Winter,25.05258,-77.345175,NA,Coconut Grove and Southwestern Miami,Corn_1971,adult,Chordata,Lepidosauria,Squamata,Iguanidae,NA,terrestrial,NA,Anolis_sagrei,group,intratherm_team,NA,"Corn, M. J. Upper thermal limits and thermal preferenda for three sympatric species of Anolis. Journal of Herpetology, 17-21 (1971).",10.2307/1562838,North America,Terrestrial,2,NA
Anolis,sagrei,41.87,tmax,0.89,SD,10,critical,onset_of_spasm,1.5,NA,2w,30,7d,held,Winter,25.05258,-77.345175,NA,Coconut Grove and Southwestern Miami,Corn_1971,adult,Chordata,Lepidosauria,Squamata,Iguanidae,NA,terrestrial,NA,Anolis_sagrei,group,intratherm_team,NA,"Corn, M. J. Upper thermal limits and thermal preferenda for three sympatric species of Anolis. Journal of Herpetology, 17-21 (1971).",10.2307/1562838,North America,Terrestrial,2,NA
Metacarcinus,magister,33.5,tmax,NA,NA,10,lethal,no_response_to_prodding,0.5,NA,NA,17.5,15-17d,held,Summer,48.75109,-122.48125,NA,Chuckanut Bay Bellingham Washington,Prentice_&_Schneider_1979,adult,Arthropoda,Malacostraca,Decapoda,Cancridae,benthic,marine,NA,Metacarcinus_magister,group,intratherm_team,NA,"Prentice, E. F. & Schneider, D. E. Respiration and thermal tolerance of the dungeness crab, Cancer magister dana. Comparative Biochemistry and Physiology Part A: Physiology 63, 591-597 (1979).",10.1016/0300-9629(79)90201-9,North American,Aquatic,1,NA
Metacarcinus,magister,32,tmax,NA,NA,10,lethal,no_response_to_prodding,0.5,NA,NA,7,15-17d,held,Summer,48.75109,-122.48125,NA,Chuckanut Bay Bellingham Washington,Prentice_&_Schneider_1979,adult,Arthropoda,Malacostraca,Decapoda,Cancridae,benthic,marine,NA,Metacarcinus_magister,group,intratherm_team,NA,"Prentice, E. F. & Schneider, D. E. Respiration and thermal tolerance of the dungeness crab, Cancer magister dana. Comparative Biochemistry and Physiology Part A: Physiology 63, 591-597 (1979).",10.1016/0300-9629(79)90201-9,North American,Aquatic,1,NA
Metacarcinus,magister,33.05,tmax,NA,NA,2,lethal,no_response_to_prodding,0.5,NA,NA,11,NA,FF,Summer,48.75109,-122.48125,NA,Chuckanut Bay Bellingham Washington,Prentice_&_Schneider_1979,adult,Arthropoda,Malacostraca,Decapoda,Cancridae,benthic,marine,NA,Metacarcinus_magister,group,intratherm_team,NA,"Prentice, E. F. & Schneider, D. E. Respiration and thermal tolerance of the dungeness crab, Cancer magister dana. Comparative Biochemistry and Physiology Part A: Physiology 63, 591-597 (1979).",10.1016/0300-9629(79)90201-9,North American,Aquatic,1,NA
Laminaria,longicruris,23,tmax,NA,NA,2,lethal,0percent_survival,23,NA,14d,10,8-10w,held,NA,44.4,-63.55,NA,St Margarets Bay Nova Scotia Canada,Bolton_&_L�ning_1982,gametophyte,Phaeophyceae,Phaeophyceae,Laminariales,Laminariaceae,arctic,marine,NA,Laminaria_longicruris,group,intratherm_team,NA,NA,NA,NA,NA,NA,NA
Laminaria,longicruris,23,tmax,NA,NA,2,lethal,0percent_survival,23,NA,14d,10,8-10w,held,NA,69.2,-82.3,NA,Igloolik North West Territories Canada,Bolton_&_L�ning_1982,gametophyte,Phaeophyceae,Phaeophyceae,Laminariales,Laminariaceae,arctic,marine,NA,Laminaria_longicruris,group,intratherm_team,NA,NA,NA,NA,NA,NA,NA
Lagopus,lagopus,0.6,tmin,NA,NA,19,LTNZ,LLTNZ,NA,NA,NA,NA,NA,held,Summer,69.65,18.96,NA,"Tromso, Norway",Mortensen_&_Blix_1986,adult,Chordata,Aves,Galliformes,Phasianidae,NA,terrestrial,NA,Lagopus_lagopus,group,intratherm_team,NA,"Mortensen, A. & Blix, A. S. Seasonal Changes in Resting Metabolic Rate and Mass-Specific Conductance in Svalbard Ptarmigan, Norwegian Rock Ptarmigan and Norwegian Willow Ptarmigan. Ornis Scandinavica 17, 8-13 (1986).",10.2307/3676746,Europe,Terrestrial,NA,2
Lagopus,lagopus,7.1,tmin,NA,NA,19,LTNZ,LLTNZ,NA,NA,NA,NA,NA,held,Winter,69.65,18.96,NA,"Tromso, Norway",Mortensen_&_Blix_1986,adult,Chordata,Aves,Galliformes,Phasianidae,NA,terrestrial,NA,Lagopus_lagopus,group,intratherm_team,NA,"Mortensen, A. & Blix, A. S. Seasonal Changes in Resting Metabolic Rate and Mass-Specific Conductance in Svalbard Ptarmigan, Norwegian Rock Ptarmigan and Norwegian Willow Ptarmigan. Ornis Scandinavica 17, 8-13 (1986).",10.2307/3676746,Europe,Terrestrial,NA,2
Cryptopygus,antarcticustravei,-13.5,tmin,0.71,95CI,25,lethal,LT50,0.1,0.5,NA,NA,NA,FF,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,NA,terrestrial,NA,Cryptopygus_antarcticustravei,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Cryptopygus,antarcticustravei,-15.7,tmin,0.47,95CI,86,lethal,LT50,1,NA,NA,NA,NA,FF,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,NA,terrestrial,NA,Cryptopygus_antarcticustravei,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Cryptopygus,antarcticustravei,-13,tmin,0.75,95CI,53,lethal,LT50,0.1,NA,NA,NA,NA,FF,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,NA,terrestrial,NA,Cryptopygus_antarcticustravei,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Cryptopygus,antarcticustravei,-13,tmin,1.56,95CI,22,lethal,LT50,1,0.5,NA,NA,NA,FF,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,NA,terrestrial,NA,Cryptopygus_antarcticustravei,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
