"genus_species","lat_lon_1","lat_lon_2","elev_1","elev_2","mean_yearly_max_temp1","mean_yearly_max_temp2","experienced_mean_yearly_max_temp1","experienced_mean_yearly_max_temp2","distance","temp_difference","experienced_temp_difference","t_opt1","t_opt2","temp_difference_topt"
"Ictalurus punctatus","29.21_-89.28","35.66_-97.47",NA,NA,27.1091469504617,28.2693670099432,27.1091469504617,28.2693670099432,1051648.96543741,1.16022005948153,1.16022005948153,NA,NA,NA
"Ictalurus punctatus","29.21_-89.28","41.65_-82.83",NA,NA,27.1091469504617,24.8923674149947,27.1091469504617,24.8923674149947,1502158.49678892,2.21677953546698,2.21677953546698,NA,NA,NA
"Ictalurus punctatus","29.21_-89.28","47.99_-97.06",NA,NA,27.1091469504617,17.460805164684,27.1091469504617,17.460805164684,2194618.84975821,9.6483417857777,9.6483417857777,NA,NA,NA
"Ictalurus punctatus","29.21_-89.28","41.03_-75.47",NA,NA,27.1091469504617,22.8258765480735,27.1091469504617,22.8258765480735,1815486.15260071,4.28327040238815,4.28327040238815,NA,NA,NA
"Ictalurus punctatus","29.21_-89.28","42.08_-81.34",NA,NA,27.1091469504617,24.8923674149947,27.1091469504617,24.8923674149947,1600838.79464355,2.21677953546698,2.21677953546698,NA,NA,NA
"Ictalurus punctatus","29.21_-89.28","30.33_-110.42",NA,NA,27.1091469504617,31.6833386507901,27.1091469504617,31.6833386507901,2043576.63186773,4.57419170032847,4.57419170032847,NA,NA,NA
"Ictalurus punctatus","29.21_-89.28","34.45_-96.64",NA,NA,27.1091469504617,29.5093974720348,27.1091469504617,29.5093974720348,907687.900197406,2.40025052157315,2.40025052157315,NA,NA,NA
"Ictalurus punctatus","29.21_-89.28","35.69_-79.4",NA,NA,27.1091469504617,20.6022638494318,27.1091469504617,20.6022638494318,1174342.89582632,6.50688310102983,6.50688310102983,NA,NA,NA
"Ictalurus punctatus","29.21_-89.28","33.157701_-97.005377",NA,NA,27.1091469504617,28.5454040527344,27.1091469504617,28.5454040527344,856588.914111706,1.43625710227272,1.43625710227272,NA,NA,NA
"Ictalurus punctatus","29.48_-81.68","35.66_-97.47",NA,NA,31.9100981278853,28.2693670099432,31.9100981278853,28.2693670099432,1630570.02906461,3.64073111794212,3.64073111794212,NA,NA,NA
"Ictalurus punctatus","29.48_-81.68","41.65_-82.83",NA,NA,31.9100981278853,24.8923674149947,31.9100981278853,24.8923674149947,1358716.49634586,7.01773071289063,7.01773071289063,NA,NA,NA
"Ictalurus punctatus","29.48_-81.68","47.99_-97.06",NA,NA,31.9100981278853,17.460805164684,31.9100981278853,17.460805164684,2445279.98368723,14.4492929632014,14.4492929632014,NA,NA,NA
"Ictalurus punctatus","29.48_-81.68","41.03_-75.47",NA,NA,31.9100981278853,22.8258765480735,31.9100981278853,22.8258765480735,1403205.57227225,9.0842215798118,9.0842215798118,NA,NA,NA
"Ictalurus punctatus","29.48_-81.68","42.08_-81.34",NA,NA,31.9100981278853,24.8923674149947,31.9100981278853,24.8923674149947,1402958.16078326,7.01773071289063,7.01773071289063,NA,NA,NA
"Ictalurus punctatus","29.48_-81.68","30.33_-110.42",NA,NA,31.9100981278853,31.6833386507901,31.9100981278853,31.6833386507901,2767549.66463666,0.226759477095182,0.226759477095182,NA,NA,NA
"Ictalurus punctatus","29.48_-81.68","34.45_-96.64",NA,NA,31.9100981278853,29.5093974720348,31.9100981278853,29.5093974720348,1515343.12280716,2.40070065585051,2.40070065585051,NA,NA,NA
"Ictalurus punctatus","29.48_-81.68","35.69_-79.4",NA,NA,31.9100981278853,20.6022638494318,31.9100981278853,20.6022638494318,723547.470469098,11.3078342784535,11.3078342784535,NA,NA,NA
"Ictalurus punctatus","29.48_-81.68","33.157701_-97.005377",NA,NA,31.9100981278853,28.5454040527344,31.9100981278853,28.5454040527344,1512190.79893114,3.36469407515093,3.36469407515093,NA,NA,NA
"Ictalurus punctatus","35.66_-97.47","41.65_-82.83",NA,NA,28.2693670099432,24.8923674149947,28.2693670099432,24.8923674149947,1434079.49711498,3.3769995949485,3.3769995949485,NA,NA,NA
"Ictalurus punctatus","35.66_-97.47","47.99_-97.06",NA,NA,28.2693670099432,17.460805164684,28.2693670099432,17.460805164684,1372985.08845086,10.8085618452592,10.8085618452592,NA,NA,NA
"Ictalurus punctatus","35.66_-97.47","41.03_-75.47",NA,NA,28.2693670099432,22.8258765480735,28.2693670099432,22.8258765480735,2005309.52426863,5.44349046186968,5.44349046186968,NA,NA,NA
"Ictalurus punctatus","35.66_-97.47","42.08_-81.34",NA,NA,28.2693670099432,24.8923674149947,28.2693670099432,24.8923674149947,1566522.7289081,3.3769995949485,3.3769995949485,NA,NA,NA
"Ictalurus punctatus","35.66_-97.47","30.33_-110.42",NA,NA,28.2693670099432,31.6833386507901,28.2693670099432,31.6833386507901,1345247.17834819,3.41397164084694,3.41397164084694,NA,NA,NA
"Ictalurus punctatus","35.66_-97.47","34.45_-96.64",NA,NA,28.2693670099432,29.5093974720348,28.2693670099432,29.5093974720348,154477.285482878,1.24003046209162,1.24003046209162,NA,NA,NA
"Ictalurus punctatus","35.66_-97.47","35.69_-79.4",NA,NA,28.2693670099432,20.6022638494318,28.2693670099432,20.6022638494318,1631739.02188367,7.66710316051136,7.66710316051136,NA,NA,NA
"Ictalurus punctatus","35.66_-97.47","33.157701_-97.005377",NA,NA,28.2693670099432,28.5454040527344,28.2693670099432,28.5454040527344,281802.88310006,0.276037042791195,0.276037042791195,NA,NA,NA
"Ictalurus punctatus","41.65_-82.83","47.99_-97.06",NA,NA,24.8923674149947,17.460805164684,24.8923674149947,17.460805164684,1323744.57476893,7.43156225031072,7.43156225031072,NA,NA,NA
"Ictalurus punctatus","41.65_-82.83","41.03_-75.47",NA,NA,24.8923674149947,22.8258765480735,24.8923674149947,22.8258765480735,618807.967214651,2.06649086692117,2.06649086692117,NA,NA,NA
"Ictalurus punctatus","41.65_-82.83","42.08_-81.34",NA,NA,24.8923674149947,24.8923674149947,24.8923674149947,24.8923674149947,132471.701743499,0,0,NA,NA,NA
"Ictalurus punctatus","41.65_-82.83","30.33_-110.42",NA,NA,24.8923674149947,31.6833386507901,24.8923674149947,31.6833386507901,2769406.24495599,6.79097123579545,6.79097123579545,NA,NA,NA
"Ictalurus punctatus","41.65_-82.83","34.45_-96.64",NA,NA,24.8923674149947,29.5093974720348,24.8923674149947,29.5093974720348,1449059.06779354,4.61703005704012,4.61703005704012,NA,NA,NA
"Ictalurus punctatus","41.65_-82.83","35.69_-79.4",NA,NA,24.8923674149947,20.6022638494318,24.8923674149947,20.6022638494318,727194.407203414,4.29010356556286,4.29010356556286,NA,NA,NA
"Ictalurus punctatus","41.65_-82.83","33.157701_-97.005377",NA,NA,24.8923674149947,28.5454040527344,24.8923674149947,28.5454040527344,1566559.45650252,3.6530366377397,3.6530366377397,NA,NA,NA
"Ictalurus punctatus","47.99_-97.06","41.03_-75.47",NA,NA,17.460805164684,22.8258765480735,17.460805164684,22.8258765480735,1872585.04538917,5.36507138338955,5.36507138338955,NA,NA,NA
"Ictalurus punctatus","47.99_-97.06","42.08_-81.34",NA,NA,17.460805164684,24.8923674149947,17.460805164684,24.8923674149947,1397089.87832674,7.43156225031072,7.43156225031072,NA,NA,NA
"Ictalurus punctatus","47.99_-97.06","30.33_-110.42",NA,NA,17.460805164684,31.6833386507901,17.460805164684,31.6833386507901,2271675.65763653,14.2225334861062,14.2225334861062,NA,NA,NA
"Ictalurus punctatus","47.99_-97.06","34.45_-96.64",NA,NA,17.460805164684,29.5093974720348,17.460805164684,29.5093974720348,1507669.79331436,12.0485923073508,12.0485923073508,NA,NA,NA
"Ictalurus punctatus","47.99_-97.06","35.69_-79.4",NA,NA,17.460805164684,20.6022638494318,17.460805164684,20.6022638494318,1996041.47727408,3.14145868474787,3.14145868474787,NA,NA,NA
"Ictalurus punctatus","47.99_-97.06","33.157701_-97.005377",NA,NA,17.460805164684,28.5454040527344,17.460805164684,28.5454040527344,1651130.31581665,11.0845988880504,11.0845988880504,NA,NA,NA
"Ictalurus punctatus","41.03_-75.47","42.08_-81.34",NA,NA,22.8258765480735,24.8923674149947,22.8258765480735,24.8923674149947,502647.796791986,2.06649086692117,2.06649086692117,NA,NA,NA
"Ictalurus punctatus","41.03_-75.47","30.33_-110.42",NA,NA,22.8258765480735,31.6833386507901,22.8258765480735,31.6833386507901,3350285.10617336,8.85746210271662,8.85746210271662,NA,NA,NA
"Ictalurus punctatus","41.03_-75.47","34.45_-96.64",NA,NA,22.8258765480735,29.5093974720348,22.8258765480735,29.5093974720348,1995996.39091136,6.68352092396129,6.68352092396129,NA,NA,NA
"Ictalurus punctatus","41.03_-75.47","35.69_-79.4",NA,NA,22.8258765480735,20.6022638494318,22.8258765480735,20.6022638494318,686135.787280797,2.22361269864168,2.22361269864168,NA,NA,NA
"Ictalurus punctatus","41.03_-75.47","33.157701_-97.005377",NA,NA,22.8258765480735,28.5454040527344,22.8258765480735,28.5454040527344,2095970.15848728,5.71952750466087,5.71952750466087,NA,NA,NA
"Ictalurus punctatus","42.08_-81.34","30.33_-110.42",NA,NA,24.8923674149947,31.6833386507901,24.8923674149947,31.6833386507901,2901637.82557261,6.79097123579545,6.79097123579545,NA,NA,NA
"Ictalurus punctatus","42.08_-81.34","34.45_-96.64",NA,NA,24.8923674149947,29.5093974720348,24.8923674149947,29.5093974720348,1580516.11690329,4.61703005704012,4.61703005704012,NA,NA,NA
"Ictalurus punctatus","42.08_-81.34","35.69_-79.4",NA,NA,24.8923674149947,20.6022638494318,24.8923674149947,20.6022638494318,730865.377799295,4.29010356556286,4.29010356556286,NA,NA,NA
"Ictalurus punctatus","42.08_-81.34","33.157701_-97.005377",NA,NA,24.8923674149947,28.5454040527344,24.8923674149947,28.5454040527344,1696843.76237822,3.6530366377397,3.6530366377397,NA,NA,NA
"Ictalurus punctatus","30.33_-110.42","34.45_-96.64",NA,NA,31.6833386507901,29.5093974720348,31.6833386507901,29.5093974720348,1372696.10756229,2.17394117875532,2.17394117875532,NA,NA,NA
"Ictalurus punctatus","30.33_-110.42","35.69_-79.4",NA,NA,31.6833386507901,20.6022638494318,31.6833386507901,20.6022638494318,2943698.72317161,11.0810748013583,11.0810748013583,NA,NA,NA
"Ictalurus punctatus","30.33_-110.42","33.157701_-97.005377",NA,NA,31.6833386507901,28.5454040527344,31.6833386507901,28.5454040527344,1307302.39087037,3.13793459805575,3.13793459805575,NA,NA,NA
"Ictalurus punctatus","34.45_-96.64","35.69_-79.4",NA,NA,29.5093974720348,20.6022638494318,29.5093974720348,20.6022638494318,1574745.98548262,8.90713362260298,8.90713362260298,NA,NA,NA
"Ictalurus punctatus","34.45_-96.64","33.157701_-97.005377",NA,NA,29.5093974720348,28.5454040527344,29.5093974720348,28.5454040527344,147774.510455872,0.963993419300422,0.963993419300422,NA,NA,NA
"Ictalurus punctatus","35.69_-79.4","33.157701_-97.005377",NA,NA,20.6022638494318,28.5454040527344,20.6022638494318,28.5454040527344,1638680.19948165,7.94314020330255,7.94314020330255,NA,NA,NA
"Ischnura elegans","43.637947_4.846958","56.183239_10.650469",NA,NA,23.4568593805487,18.622499859333,23.4568593805487,18.622499859333,1455913.3893965,4.83435952121564,4.83435952121564,NA,NA,NA
"Lampropholis coggeri","-19.359822_146.479397","-19.020205_146.150026",140,926,31.2215931382934,26.8985931382934,31.2215931382934,26.8985931382934,51267.8231160336,4.323,4.323,33.247281596017,32.2106796763728,1.0366019196442
"Lates calcarifer","-12.83_132.86","11.49_79.76",NA,NA,28.5116391268644,34.0238628040661,27.7244271018288,34.0238628040661,6459954.83861387,5.5122236772017,6.29943570223721,NA,NA,NA
"Lepidonotothen squamifrons","-64.77_-64.06","-64_-64.06",NA,NA,1.98274999856949,2.28725001104176,1.98274999856949,2.28725001104176,85716.0079108195,0.304500012472272,0.304500012472272,NA,NA,NA
"Lepomis cyanellus","35.66_-97.47","38.16_-81.2",NA,NA,28.2693670099432,21.7493003151634,28.2693670099432,21.7493003151634,1472635.78835589,6.52006669477983,6.52006669477983,NA,NA,NA
"Lepomis cyanellus","35.66_-97.47","35.57_-97.63",NA,NA,28.2693670099432,25.3044691606002,28.2693670099432,25.3044691606002,17607.7185822316,2.96489784934304,2.96489784934304,NA,NA,NA
"Lepomis cyanellus","35.66_-97.47","32.874_-110.809",NA,NA,28.2693670099432,30.117353404652,28.2693670099432,30.117353404652,1264595.46448968,1.84798639470881,1.84798639470881,NA,NA,NA
"Lepomis cyanellus","35.66_-97.47","33.157701_-97.005377",NA,NA,28.2693670099432,28.5454040527344,28.2693670099432,28.5454040527344,281802.88310006,0.276037042791195,0.276037042791195,NA,NA,NA
"Lepomis cyanellus","38.16_-81.2","35.57_-97.63",NA,NA,21.7493003151634,25.3044691606002,21.7493003151634,25.3044691606002,1489302.9262005,3.55516884543679,3.55516884543679,NA,NA,NA
"Lepomis cyanellus","38.16_-81.2","32.874_-110.809",NA,NA,21.7493003151634,30.117353404652,21.7493003151634,30.117353404652,2734207.33190822,8.36805308948864,8.36805308948864,NA,NA,NA
"Lepomis cyanellus","38.16_-81.2","33.157701_-97.005377",NA,NA,21.7493003151634,28.5454040527344,21.7493003151634,28.5454040527344,1531660.12643198,6.79610373757103,6.79610373757103,NA,NA,NA
"Lepomis cyanellus","35.57_-97.63","32.874_-110.809",NA,NA,25.3044691606002,30.117353404652,25.3044691606002,30.117353404652,1248566.08743739,4.81288424405185,4.81288424405185,NA,NA,NA
"Lepomis cyanellus","35.57_-97.63","33.157701_-97.005377",NA,NA,25.3044691606002,28.5454040527344,25.3044691606002,28.5454040527344,274599.310301349,3.24093489213423,3.24093489213423,NA,NA,NA
"Lepomis cyanellus","32.874_-110.809","33.157701_-97.005377",NA,NA,30.117353404652,28.5454040527344,30.117353404652,28.5454040527344,1287935.49848771,1.57194935191762,1.57194935191762,NA,NA,NA
"Lepomis gibbosus","47.37_-120.26","42.08_-81.34",NA,NA,17.5882687655362,24.8923674149947,17.5882687655362,24.8923674149947,3100432.90678923,7.30409864945846,7.30409864945846,NA,NA,NA
"Lepomis macrochirus","29.48_-81.68","31.45_-98.95",NA,NA,31.9100981278853,28.0254261363636,31.9100981278853,28.0254261363636,1669741.09754569,3.88467199152167,3.88467199152167,NA,NA,NA
"Lepomis macrochirus","29.48_-81.68","34.18_-111.71",NA,NA,31.9100981278853,23.8927086570046,31.9100981278853,23.8927086570046,2877227.9146935,8.01738947088069,8.01738947088069,NA,NA,NA
"Lepomis macrochirus","29.48_-81.68","35.66_-97.47",NA,NA,31.9100981278853,28.2693670099432,31.9100981278853,28.2693670099432,1630570.02906461,3.64073111794212,3.64073111794212,NA,NA,NA
"Lepomis macrochirus","29.48_-81.68","38.968_-92.723",NA,NA,31.9100981278853,22.6951503406872,31.9100981278853,22.6951503406872,1463573.54771205,9.21494778719816,9.21494778719816,NA,NA,NA
"Lepomis macrochirus","29.48_-81.68","35.57_-97.63",NA,NA,31.9100981278853,25.3044691606002,31.9100981278853,25.3044691606002,1640701.32217775,6.60562896728516,6.60562896728516,NA,NA,NA
"Lepomis macrochirus","29.48_-81.68","40.79_-80.47",NA,NA,31.9100981278853,21.2182063709606,31.9100981278853,21.2182063709606,1263794.19413543,10.6918917569247,10.6918917569247,NA,NA,NA
"Lepomis macrochirus","29.48_-81.68","41.03_-75.47",NA,NA,31.9100981278853,22.8258765480735,31.9100981278853,22.8258765480735,1403205.57227225,9.0842215798118,9.0842215798118,NA,NA,NA
"Lepomis macrochirus","29.48_-81.68","42.08_-81.34",NA,NA,31.9100981278853,24.8923674149947,31.9100981278853,24.8923674149947,1402958.16078326,7.01773071289063,7.01773071289063,NA,NA,NA
"Lepomis macrochirus","29.48_-81.68","32.874_-110.809",NA,NA,31.9100981278853,30.117353404652,31.9100981278853,30.117353404652,2790979.88797259,1.79274472323331,1.79274472323331,NA,NA,NA
"Lepomis macrochirus","29.48_-81.68","28.62_-81.63",NA,NA,31.9100981278853,25.207028614391,31.9100981278853,25.207028614391,95858.3297367909,6.70306951349433,6.70306951349433,NA,NA,NA
"Lepomis macrochirus","29.48_-81.68","36.94_-81.05",NA,NA,31.9100981278853,15.9185709173029,31.9100981278853,15.9185709173029,832507.089607824,15.9915272105824,15.9915272105824,NA,NA,NA
"Lepomis macrochirus","29.48_-81.68","38.34_-90.37",NA,NA,31.9100981278853,24.6074240944602,31.9100981278853,24.6074240944602,1270390.79989423,7.30267403342507,7.30267403342507,NA,NA,NA
"Lepomis macrochirus","31.45_-98.95","34.18_-111.71",NA,NA,28.0254261363636,23.8927086570046,28.0254261363636,23.8927086570046,1230894.92519851,4.13271747935902,4.13271747935902,NA,NA,NA
"Lepomis macrochirus","31.45_-98.95","35.66_-97.47",NA,NA,28.0254261363636,28.2693670099432,28.0254261363636,28.2693670099432,488332.081603842,0.243940873579547,0.243940873579547,NA,NA,NA
"Lepomis macrochirus","31.45_-98.95","38.968_-92.723",NA,NA,28.0254261363636,22.6951503406872,28.0254261363636,22.6951503406872,1009912.65725611,5.33027579567649,5.33027579567649,NA,NA,NA
"Lepomis macrochirus","31.45_-98.95","35.57_-97.63",NA,NA,28.0254261363636,25.3044691606002,28.0254261363636,25.3044691606002,474702.90741068,2.72095697576349,2.72095697576349,NA,NA,NA
"Lepomis macrochirus","31.45_-98.95","40.79_-80.47",NA,NA,28.0254261363636,21.2182063709606,28.0254261363636,21.2182063709606,1954018.17833583,6.80721976540305,6.80721976540305,NA,NA,NA
"Lepomis macrochirus","31.45_-98.95","41.03_-75.47",NA,NA,28.0254261363636,22.8258765480735,28.0254261363636,22.8258765480735,2352125.59534124,5.19954958829013,5.19954958829013,NA,NA,NA
"Lepomis macrochirus","31.45_-98.95","42.08_-81.34",NA,NA,28.0254261363636,24.8923674149947,28.0254261363636,24.8923674149947,1959723.82395127,3.13305872136896,3.13305872136896,NA,NA,NA
"Lepomis macrochirus","31.45_-98.95","32.874_-110.809",NA,NA,28.0254261363636,30.117353404652,28.0254261363636,30.117353404652,1128120.81021156,2.09192726828836,2.09192726828836,NA,NA,NA
"Lepomis macrochirus","31.45_-98.95","28.62_-81.63",NA,NA,28.0254261363636,25.207028614391,28.0254261363636,25.207028614391,1696713.93347655,2.81839752197266,2.81839752197266,NA,NA,NA
"Lepomis macrochirus","31.45_-98.95","36.94_-81.05",NA,NA,28.0254261363636,15.9185709173029,28.0254261363636,15.9185709173029,1754401.85241112,12.1068552190607,12.1068552190607,NA,NA,NA
"Lepomis macrochirus","31.45_-98.95","38.34_-90.37",NA,NA,28.0254261363636,24.6074240944602,28.0254261363636,24.6074240944602,1095345.74984448,3.4180020419034,3.4180020419034,NA,NA,NA
"Lepomis macrochirus","34.18_-111.71","35.66_-97.47",NA,NA,23.8927086570046,28.2693670099432,23.8927086570046,28.2693670099432,1308999.36035769,4.37665835293856,4.37665835293856,NA,NA,NA
"Lepomis macrochirus","34.18_-111.71","38.968_-92.723",NA,NA,23.8927086570046,22.6951503406872,23.8927086570046,22.6951503406872,1775238.48211233,1.19755831631748,1.19755831631748,NA,NA,NA
"Lepomis macrochirus","34.18_-111.71","35.57_-97.63",NA,NA,23.8927086570046,25.3044691606002,23.8927086570046,25.3044691606002,1294024.57224814,1.41176050359552,1.41176050359552,NA,NA,NA
"Lepomis macrochirus","34.18_-111.71","40.79_-80.47",NA,NA,23.8927086570046,21.2182063709606,23.8927086570046,21.2182063709606,2839390.74294122,2.67450228604404,2.67450228604404,NA,NA,NA
"Lepomis macrochirus","34.18_-111.71","41.03_-75.47",NA,NA,23.8927086570046,22.8258765480735,23.8927086570046,22.8258765480735,3260814.77521026,1.06683210893111,1.06683210893111,NA,NA,NA
"Lepomis macrochirus","34.18_-111.71","42.08_-81.34",NA,NA,23.8927086570046,24.8923674149947,23.8927086570046,24.8923674149947,2783803.488963,0.999658757990058,0.999658757990058,NA,NA,NA
"Lepomis macrochirus","34.18_-111.71","32.874_-110.809",NA,NA,23.8927086570046,30.117353404652,23.8927086570046,30.117353404652,167709.457787193,6.22464474764737,6.22464474764737,NA,NA,NA
"Lepomis macrochirus","34.18_-111.71","28.62_-81.63",NA,NA,23.8927086570046,25.207028614391,23.8927086570046,25.207028614391,2913138.89549777,1.31431995738636,1.31431995738636,NA,NA,NA
"Lepomis macrochirus","34.18_-111.71","36.94_-81.05",NA,NA,23.8927086570046,15.9185709173029,23.8927086570046,15.9185709173029,2781475.19612576,7.97413773970171,7.97413773970171,NA,NA,NA
