genus,species,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,acclim_temp,acclim_time,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,latitude,longitude,elevation_of_collection,location_description,ref,life_stage,phylum,class,order,family,realm_specific,realm_general,notes,genus_species,extractor,original_compilation,n_cat,record_number,record,family1,family2,genus2,species2,family3,genus3,species3,n_comment,raw_ctm2,acclim,acclim_time_life_120,log_acclim_time,safety,photoperiod,ep1,ep1_descrip,ep2,elevation,log_elevation,locality,geog_cat,abs_lat,log_abs_lat,source,comments,year,citation,reference,range,log_range,introduced,elev_min,elev_max,svl,log_svl,tmxslope,bioclim5,iucn_2014,iucn_2104risk,location,sampling_habitat,acclimation,rate_acclimation_c_day,methodology,endpoint,length_experiment_min,body_length_mm,weight_g,phylogeny,realm_general2,realm_general3
Plethodon,jordani,35.1,tmax,NA,NA,15,NA,NA,1,NA,NA,20,30,NA,NA,35.12,-83.336,NA,NA,NA,Adult,NA,NA,Caudata,NA,NA,Terrestrial,NA,Plethodon jordani,NA,Rohr,B,148,148,Plethodontidae,Plethodontidae,Plethodon,jordani,Plethodontidae,Plethodon,jordani,Given,NA,Y,30,1.49,7.6,NA,S,Onset of spasms,NA,800,2.9,"Macon County, North Carolina",Subtropical,35.12,1.546,Field,NA,1961,Hutchison 1961,"Hutchison, V. H. 1961. Critical thermal maxima in salamanders. Physiological Zoology 34:92-125.",1943,3.29,Not introduced,768,1780,78,1.89,0.003295318,28,Threatened,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial
Plethodon,jordani,34.9,tmax,NA,NA,10,NA,NA,1,NA,NA,20,30,NA,NA,35.219,-82.778,NA,NA,NA,Adult,NA,NA,Caudata,NA,NA,Terrestrial,NA,Plethodon jordani,NA,Rohr,B,147,147,Plethodontidae,Plethodontidae,Plethodon,jordani,Plethodontidae,Plethodon,jordani,Given,NA,Y,30,1.49,7.3,NA,S,Onset of spasms,NA,801,2.9,"Transylvania County, North Carolina",Subtropical,35.219,1.547,Field,NA,1961,Hutchison 1961,"Hutchison, V. H. 1961. Critical thermal maxima in salamanders. Physiological Zoology 34:92-125.",1943,3.29,Not introduced,768,1780,78,1.89,0.002310124,28.1,Threatened,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial
Plethodon,jordani,34.1,tmax,NA,NA,11,NA,NA,1,NA,NA,15,30,NA,NA,36.09,-81.836,NA,NA,NA,Adult,NA,NA,Caudata,NA,NA,Terrestrial,NA,Plethodon jordani,NA,Rohr,B,896,896,Plethodontidae,Plethodontidae,Plethodon,jordani,Plethodontidae,Plethodon,jordani,Given,NA,Y,30,1.49,10.8,12:12,S,Onset of spasms,NA,1299,3.11,"Grandfather Mountain, Avery County, North Carolina",Subtropical,36.09,1.557,Field,NA,1998,Yu et al. 1998,"Yu, Z. M., R. Dickstein, W. E. Magee, and J. R. Spotila. 1998. Heat shock response in the salamanders Plethodon jordani and Plethodon cinereus. Journal of Thermal Biology 23:259-265.",1943,3.29,Not introduced,768,1780,78,1.89,0.012631052,23.9,Threatened,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial
Limnodynastes,peronii,37.8,tmax,NA,NA,30,NA,NA,1,NA,NA,15,45,NA,NA,-34.012,151.094,NA,NA,NA,Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Limnodynastes peronii,NA,Rohr,B,719,719,Myobatrachidae,Myobatrachidae,Limnodynastes,peronii,Limnodynastidae,Limnodynastes,peronii,Given,NA,Y,45,1.66,12.3,24:0,S,Onset of spasms,NA,29,1.46,"Sylvania, New South Wales",Subtropical,34.012,1.532,Field,NA,1980,Marshall and Grigg 1980,"Marshall, E., and G. C. Grigg. 1980. Acclimation of CTM, LD50, and rapid loss of acclimation of thermal preferendum in tadpoles of Limnodynastes peronii (Anura, Myobatrachidae). Australian Zoologist 20:447-455.",663231,5.82,Not introduced,NA,NA,55,1.74,0.011282113,26.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Limnodynastes,peronii,39.3,tmax,NA,NA,30,NA,NA,1,NA,NA,25,45,NA,NA,-34.012,151.094,NA,NA,NA,Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Limnodynastes peronii,NA,Rohr,B,720,720,Myobatrachidae,Myobatrachidae,Limnodynastes,peronii,Limnodynastidae,Limnodynastes,peronii,Given,NA,Y,45,1.66,12.3,24:0,S,Onset of spasms,NA,29,1.46,"Sylvania, New South Wales",Subtropical,34.012,1.532,Field,NA,1980,Marshall and Grigg 1980,"Marshall, E., and G. C. Grigg. 1980. Acclimation of CTM, LD50, and rapid loss of acclimation of thermal preferendum in tadpoles of Limnodynastes peronii (Anura, Myobatrachidae). Australian Zoologist 20:447-455.",663231,5.82,Not introduced,NA,NA,55,1.74,0.011282113,26.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Limnodynastes,peronii,36.8,tmax,NA,NA,30,NA,NA,1,NA,NA,15,90,NA,NA,-34.012,151.094,NA,NA,NA,Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Limnodynastes peronii,NA,Rohr,B,721,721,Myobatrachidae,Myobatrachidae,Limnodynastes,peronii,Limnodynastidae,Limnodynastes,peronii,Given,NA,Y,90,1.96,11.3,24:0,S,Onset of spasms,NA,29,1.46,"Sylvania, New South Wales",Subtropical,34.012,1.532,Field,NA,1980,Marshall and Grigg 1980,"Marshall, E., and G. C. Grigg. 1980. Acclimation of CTM, LD50, and rapid loss of acclimation of thermal preferendum in tadpoles of Limnodynastes peronii (Anura, Myobatrachidae). Australian Zoologist 20:447-455.",663231,5.82,Not introduced,NA,NA,55,1.74,0.011282113,26.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Limnodynastes,peronii,39.3,tmax,NA,NA,30,NA,NA,1,NA,NA,25,90,NA,NA,-34.012,151.094,NA,NA,NA,Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Limnodynastes peronii,NA,Rohr,B,722,722,Myobatrachidae,Myobatrachidae,Limnodynastes,peronii,Limnodynastidae,Limnodynastes,peronii,Given,NA,Y,90,1.96,12.3,24:0,S,Onset of spasms,NA,29,1.46,"Sylvania, New South Wales",Subtropical,34.012,1.532,Field,NA,1980,Marshall and Grigg 1980,"Marshall, E., and G. C. Grigg. 1980. Acclimation of CTM, LD50, and rapid loss of acclimation of thermal preferendum in tadpoles of Limnodynastes peronii (Anura, Myobatrachidae). Australian Zoologist 20:447-455.",663231,5.82,Not introduced,NA,NA,55,1.74,0.011282113,26.5,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Pseudacris,triseriata,37.5,tmax,NA,NA,10,NA,NA,0.5,NA,NA,20,Life,NA,NA,40.55,-105.017,NA,NA,NA,Juvenile,NA,NA,Anura,NA,NA,Terrestrial,NA,Ambystoma triseriata,NA,Rohr,B,631,631,Hylidae,Hylidae,Pseudacris,triseriata,Hylidae,Ambystoma,triseriata,N given,NA,Y,120,2.08,NA,NA,L,"Movements could no longer be elicited by prodding the tadpole, and an open-mouth gape had replaced normal respiratory movement",NA,1496,3.17,"Larimer County, Colorado",Temperate,40.55,1.608,Field,Gosner stage 42,1978,Hoppe 1978,"Hoppe, D. M. 1978. Thermal tolerance in tadpoles of the chorus frog Pseudacris triseriata. Herpetologica 34:318-321.",3425336,6.53,Not introduced,NA,NA,33,1.52,0.02262385,30.4,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial
Pseudacris,triseriata,39.1,tmax,NA,NA,10,NA,NA,0.5,NA,NA,20,Life,NA,NA,40.6,-105.017,NA,NA,NA,Juvenile,NA,NA,Anura,NA,NA,Terrestrial,NA,Ambystoma triseriata,NA,Rohr,B,628,628,Hylidae,Hylidae,Pseudacris,triseriata,Hylidae,Ambystoma,triseriata,N given,NA,Y,120,2.08,NA,NA,L,"Movements could no longer be elicited by prodding the tadpole, and an open-mouth gape had replaced normal respiratory movement",NA,1520,3.18,"Larimer County, Colorado",Temperate,40.6,1.609,Field,Gosner stage 38,1978,Hoppe 1978,"Hoppe, D. M. 1978. Thermal tolerance in tadpoles of the chorus frog Pseudacris triseriata. Herpetologica 34:318-321.",3425336,6.53,Not introduced,NA,NA,33,1.52,0.02262385,30.2,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial
Rana,sylvatica,26.2,tmax,NA,NA,10,NA,NA,0.7,NA,NA,15,Life,NA,NA,42.633,-73.85,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Lithobates sylvaticus,NA,Rohr,NA,72,72,Ranidae,Ranidae,Rana,sylvatica,Ranidae,Lithobates,sylvaticus,N missing,NA,Y,120,2.08,NA,12:12,L,Larvae stopped responding to a probe,NA,67,1.83,New York,Temperate,42.633,1.63,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,0.020922769,28.6,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Rana,sylvatica,33.8,tmax,NA,NA,10,NA,NA,0.7,NA,NA,20,Life,NA,NA,42.633,-73.85,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Lithobates sylvaticus,NA,Rohr,NA,77,77,Ranidae,Ranidae,Rana,sylvatica,Ranidae,Lithobates,sylvaticus,N missing,NA,Y,120,2.08,NA,12:12,L,Larvae stopped responding to a probe,NA,67,1.83,New York,Temperate,42.633,1.63,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,0.020922769,28.6,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Rana,sylvatica,31.3,tmax,NA,NA,10,NA,NA,0.7,NA,NA,20,Life,NA,NA,45.517,-73.3,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Lithobates sylvaticus,NA,Rohr,NA,78,78,Ranidae,Ranidae,Rana,sylvatica,Ranidae,Lithobates,sylvaticus,N missing,NA,Y,120,2.08,NA,12:12,L,Larvae stopped responding to a probe,NA,75,1.88,Canada,Temperate,45.517,1.658,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,0.029677471,26.7,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Rana,sylvatica,35.3,tmax,NA,NA,10,NA,NA,0.7,NA,NA,20,Life,NA,NA,45.517,-73.3,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Lithobates sylvaticus,NA,Rohr,NA,79,79,Ranidae,Ranidae,Rana,sylvatica,Ranidae,Lithobates,sylvaticus,N missing,NA,Y,120,2.08,NA,12:12,L,Larvae stopped responding to a probe,NA,75,1.88,Canada,Temperate,45.517,1.658,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,0.029677471,26.7,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Rana,sylvatica,26,tmax,NA,NA,10,NA,NA,0.7,NA,NA,15,Life,NA,NA,38.8,-83.4,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Lithobates sylvaticus,NA,Rohr,NA,70,70,Ranidae,Ranidae,Rana,sylvatica,Ranidae,Lithobates,sylvaticus,N missing,NA,Y,120,2.08,NA,12:12,L,Larvae stopped responding to a probe,NA,250,2.4,Ohio,Temperate,38.8,1.589,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,0.00272589,29.8,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Rana,sylvatica,36,tmax,NA,NA,10,NA,NA,0.7,NA,NA,20,Life,NA,NA,38.8,-83.4,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Lithobates sylvaticus,NA,Rohr,NA,75,75,Ranidae,Ranidae,Rana,sylvatica,Ranidae,Lithobates,sylvaticus,N missing,NA,Y,120,2.08,NA,12:12,L,Larvae stopped responding to a probe,NA,250,2.4,Ohio,Temperate,38.8,1.589,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,0.00272589,29.8,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Rana,sylvatica,27.1,tmax,NA,NA,10,NA,NA,0.7,NA,NA,15,Life,NA,NA,42.75,-83.217,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Lithobates sylvaticus,NA,Rohr,NA,71,71,Ranidae,Ranidae,Rana,sylvatica,Ranidae,Lithobates,sylvaticus,N missing,NA,Y,120,2.08,NA,12:12,L,Larvae stopped responding to a probe,NA,262,2.42,Michigan,Temperate,42.75,1.631,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,0.023402561,28.4,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Rana,sylvatica,33.9,tmax,NA,NA,10,NA,NA,0.7,NA,NA,20,Life,NA,NA,42.75,-83.217,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Lithobates sylvaticus,NA,Rohr,NA,76,76,Ranidae,Ranidae,Rana,sylvatica,Ranidae,Lithobates,sylvaticus,N missing,NA,Y,120,2.08,NA,12:12,L,Larvae stopped responding to a probe,NA,262,2.42,Michigan,Temperate,42.75,1.631,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,0.023402561,28.4,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Rana,sylvatica,27.4,tmax,NA,NA,10,NA,NA,0.7,NA,NA,15,Life,NA,NA,37.567,-84.3,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Lithobates sylvaticus,NA,Rohr,NA,68,68,Ranidae,Ranidae,Rana,sylvatica,Ranidae,Lithobates,sylvaticus,N missing,NA,Y,120,2.08,NA,12:12,L,Larvae stopped responding to a probe,NA,326,2.51,Kentucky,Subtropical,37.567,1.575,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,0.022065626,30.2,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Rana,sylvatica,28.4,tmax,NA,NA,10,NA,NA,0.7,NA,NA,15,Life,NA,NA,37.567,-84.3,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Lithobates sylvaticus,NA,Rohr,NA,69,69,Ranidae,Ranidae,Rana,sylvatica,Ranidae,Lithobates,sylvaticus,N missing,NA,Y,120,2.08,NA,12:12,L,Larvae stopped responding to a probe,NA,326,2.51,Kentucky,Subtropical,37.567,1.575,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,0.022065626,30.2,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Rana,sylvatica,36.2,tmax,NA,NA,10,NA,NA,0.7,NA,NA,20,Life,NA,NA,37.567,-84.3,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Lithobates sylvaticus,NA,Rohr,NA,74,74,Ranidae,Ranidae,Rana,sylvatica,Ranidae,Lithobates,sylvaticus,N missing,NA,Y,120,2.08,NA,12:12,L,Larvae stopped responding to a probe,NA,326,2.51,Kentucky,Subtropical,37.567,1.575,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,0.022065626,30.2,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Rana,sylvatica,36.7,tmax,NA,NA,10,NA,NA,0.7,NA,NA,20,Life,NA,NA,37.567,-84.3,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,Lithobates sylvaticus,NA,Rohr,NA,73,73,Ranidae,Ranidae,Rana,sylvatica,Ranidae,Lithobates,sylvaticus,N missing,NA,Y,120,2.08,NA,12:12,L,Larvae stopped responding to a probe,NA,326,2.51,Kentucky,Subtropical,37.567,1.575,Field,NA,1986,Manis and Claussen 1986,"Manis, M. L., and D. L. Claussen. 1986. Environmental and genetic influences on the thermal physiology of Rana sylvatica. Journal of Thermal Biology 11:31-36.",9096515,6.96,Not introduced,NA,NA,55,1.74,0.022065626,30.2,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Pseudacris,triseriata,38.4,tmax,NA,NA,10,NA,NA,0.5,NA,NA,20,Life,NA,NA,40.55,-105.017,NA,NA,NA,Juvenile,NA,NA,Anura,NA,NA,Terrestrial,NA,Pseudacris triseriata,NA,Rohr,B,630,630,Hylidae,Hylidae,Pseudacris,triseriata,Hylidae,Pseudacris,triseriata,N given,NA,Y,120,2.08,NA,NA,L,"Movements could no longer be elicited by prodding the tadpole, and an open-mouth gape had replaced normal respiratory movement",NA,1496,3.17,"Larimer County, Colorado",Temperate,40.55,1.608,Field,Gosner stage 38,1978,Hoppe 1978,"Hoppe, D. M. 1978. Thermal tolerance in tadpoles of the chorus frog Pseudacris triseriata. Herpetologica 34:318-321.",3425336,6.53,Not introduced,NA,NA,33,1.52,0.02262385,30.4,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial
Pseudacris,triseriata,38.6,tmax,NA,NA,10,NA,NA,0.5,NA,NA,20,Life,NA,NA,40.6,-105.017,NA,NA,NA,Juvenile,NA,NA,Anura,NA,NA,Terrestrial,NA,Pseudacris triseriata,NA,Rohr,B,629,629,Hylidae,Hylidae,Pseudacris,triseriata,Hylidae,Pseudacris,triseriata,N given,NA,Y,120,2.08,NA,NA,L,"Movements could no longer be elicited by prodding the tadpole, and an open-mouth gape had replaced normal respiratory movement",NA,1520,3.18,"Larimer County, Colorado",Temperate,40.6,1.609,Field,Gosner stage 42,1978,Hoppe 1978,"Hoppe, D. M. 1978. Thermal tolerance in tadpoles of the chorus frog Pseudacris triseriata. Herpetologica 34:318-321.",3425336,6.53,Not introduced,NA,NA,33,1.52,0.02262385,30.2,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial
Ambystoma,jeffersonianum,36.2,tmax,NA,NA,6,NA,NA,NA,NA,NA,18,NA,NA,NA,47.165,-95.197,NA,NA,NA,Adult,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,Ambystoma jeffersonianum,NA,Rohr,A,174,174,Ambystomatidae,Ambystomatidae,Ambystoma,jeffersonianum,Ambystomatidae,Ambystoma,jeffersonianum,Given,NA,N,NA,NA,10.6,NA,L,Loss of righting response,NA,490,2.69,"Itasca State Park, Minnesota",Temperate,47.165,1.674,Field,NA,1963,Brattstrom 1963,"Brattstrom, B. H. 1963. A preliminary review of the thermal requirements of amphibians. Ecology 44:238-255.",470127,5.67,Not introduced,NA,NA,154,2.19,0.032786715,26.1,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Ambystoma,maculatum,35.4,tmax,NA,NA,52,NA,NA,0.7,NA,NA,13,NA,NA,NA,36.022,-78.903,NA,NA,NA,Adult,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,Ambystoma maculatum,NA,Rohr,B,613,613,Ambystomatidae,Ambystomatidae,Ambystoma,maculatum,Ambystomatidae,Ambystoma,maculatum,Given,NA,Y,NA,NA,5.9,24:0,H,Onset of heat coma after spasms ended,NA,111,2.05,"Durham County, North Carolina",Subtropical,36.022,1.557,Field,NA,1973,Gatz 1973,"Gatz, A. J. J. 1973. Intraspecific variations in critical thermal maxima of Ambystoma maculatum. Herpetologica 29:264-268.",2989256,6.48,Not introduced,NA,NA,154,2.19,0.021759104,31.6,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Ambystoma,maculatum,35.8,tmax,NA,NA,31,NA,NA,0.7,NA,NA,13,NA,NA,NA,36.026,-79.11,NA,NA,NA,Adult,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,Ambystoma maculatum,NA,Rohr,B,614,614,Ambystomatidae,Ambystomatidae,Ambystoma,maculatum,Ambystomatidae,Ambystoma,maculatum,Given,NA,Y,NA,NA,6.6,24:0,H,Onset of heat coma after spasms ended,NA,193,2.29,"Orange County, North Carolina",Subtropical,36.026,1.557,Field,NA,1973,Gatz 1973,"Gatz, A. J. J. 1973. Intraspecific variations in critical thermal maxima of Ambystoma maculatum. Herpetologica 29:264-268.",2989256,6.48,Not introduced,NA,NA,154,2.19,0.020466587,31.3,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Ambystoma,maculatum,35.5,tmax,NA,NA,27,NA,NA,0.7,NA,NA,13,NA,NA,NA,40.203,-77.195,NA,NA,NA,Adult,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,Ambystoma maculatum,NA,Rohr,B,615,615,Ambystomatidae,Ambystomatidae,Ambystoma,maculatum,Ambystomatidae,Ambystoma,maculatum,Given,NA,Y,NA,NA,7.5,24:0,H,Onset of heat coma after spasms ended,NA,422,2.63,"Carlisle, Pennsylvania",Temperate,40.203,1.604,Field,NA,1973,Gatz 1973,"Gatz, A. J. J. 1973. Intraspecific variations in critical thermal maxima of Ambystoma maculatum. Herpetologica 29:264-268.",2989256,6.48,Not introduced,NA,NA,154,2.19,0.003548219,29.8,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Ambystoma,tigrinum,36.7,tmax,NA,NA,6,NA,NA,NA,NA,NA,21,NA,NA,NA,44.996399,-93.061598,NA,NA,NA,Adult,NA,NA,Caudata,NA,NA,Aquatic & terrestrial,NA,Ambystoma tigrinum,NA,Rohr,A,175,175,Ambystomatidae,Ambystomatidae,Ambystoma,tigrinum,Ambystomatidae,Ambystoma,tigrinum,Given,NA,N,NA,NA,8.3,NA,L,Loss of righting response,NA,267,2.43,"Ramsey County, Minnesota",Temperate,44.996,1.653,Field,Location estimated,1963,Brattstrom 1963,"Brattstrom, B. H. 1963. A preliminary review of the thermal requirements of amphibians. Ecology 44:238-255.",4317635,6.64,Not introduced,0,3660,265,2.42,0.034739496,28.8,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,Aquatic
Bufo,woodhousii,36.9,tmax,NA,NA,5,NA,NA,1,NA,NA,20,NA,NA,NA,41.682,-69.96,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Anaxyrus woodhousii,NA,Rohr,A,858,858,Bufonidae,Bufonidae,Bufo,woodhousii,Bufonidae,Anaxyrus,woodhousii,N given,NA,N,NA,NA,NA,NA,L,Abrupt cessation of movement,NA,12,1.08,"Chatham, Massachsetts",Temperate,41.682,1.62,Field,Gosner stage 45-46,1980,Sherman 1980,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.",3240610,6.51,Not introduced,NA,NA,87,1.94,0.034154862,23.7,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial
Bufo,woodhousii,37.2,tmax,NA,NA,5,NA,NA,1,NA,NA,20,NA,NA,NA,41.682,-69.96,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Anaxyrus woodhousii,NA,Rohr,A,857,857,Bufonidae,Bufonidae,Bufo,woodhousii,Bufonidae,Anaxyrus,woodhousii,N given,NA,N,NA,NA,NA,NA,L,Abrupt cessation of movement,NA,12,1.08,"Chatham, Massachsetts",Temperate,41.682,1.62,Field,Gosner stage 44,1980,Sherman 1980,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.",3240610,6.51,Not introduced,NA,NA,87,1.94,0.034154862,23.7,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial
Bufo,woodhousii,41.3,tmax,NA,NA,11,NA,NA,1,NA,NA,20,NA,NA,NA,41.682,-69.96,NA,NA,NA,larva,NA,NA,Anura,NA,NA,Terrestrial,NA,Anaxyrus woodhousii,NA,Rohr,B,856,856,Bufonidae,Bufonidae,Bufo,woodhousii,Bufonidae,Anaxyrus,woodhousii,N given,NA,N,NA,NA,NA,NA,L,Abrupt cessation of movement,NA,12,1.08,"Chatham, Massachsetts",Temperate,41.682,1.62,Field,Gosner stage 42-43,1980,Sherman 1980,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.",3240610,6.51,Not introduced,NA,NA,87,1.94,0.034154862,23.7,Not threatened,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,Terrestrial
